상호명,위도(lat),경도(lon),소재지,count
예지행복복권,37.5248528049813,126.841315954386,서울 양천구 월정로 59 가동 101호,1
예일로또,37.4489646883027,127.127142141828,경기 성남시 수정구 태평동 5113-9,1
GS25(석촌센타점),37.5010277377052,127.10662788178,서울 송파구 석촌동 272-25번지,1
GS25(성남동현),37.4331552071614,127.128567077579,경기 성남시 중원구 성남동 4130,1
예스복권방,36.7960782340049,127.14809705127,충남 천안시 동남구 천안천공원6길 14-5 1층,1
예스복권,36.0895645158772,128.355797982042,경북 구미시 상모동  49-1,1
예스복권,36.088034947333,128.35677447304,경북 구미시 상모동  58-4,1
대박로또집,35.1001471821677,128.998860974272,부산 사하구 사리로7번길 13,1
영희슈퍼,34.947550984846,127.49046442324,전남 순천시 장천3길 10 포시즌마트,1
오 책과 만화마을,37.7346403593953,127.080085751697,경기 의정부시 용민로 9 1층,1
GS25(성애병원),37.5121679660254,126.921723403998,서울 영등포구 신길동 467-3,1
GS25(성애병원점),37.5121510251372,126.921720367776,서울 영등포구  여의대방로53길 28 보성빌딩,1
GS25(송천비사벌점),35.8664962057282,127.121805872762,전북 전주시 덕진구 송천동2가 523-6번지,1
나눔로또베어스타운점,37.7563749452035,127.218359402746,경기 남양주시 진접읍 팔야리 427-11 세븐일레븐내,1
영화마을복권,37.1520114843487,128.216304515241,충북 제천시 청전동  638,1
영화마을동대점,35.8657623627366,129.214403610016,경북 경주시 황성로27번길 2 4호,1
영화마을(버들점),35.1646302656814,126.860013256913,광주 서구 상무버들로 32,1
영화마을 흥해점,36.1078443020151,129.345079987008,경북 포항시 북구 흥해로 26,1
옐림공방,35.8007319174779,127.131987175489,전북 전주시 완산구 안행로 34,1
대박로또점,37.6435435954933,126.883683598593,경기 고양시 덕양구 동산동 345-6 1층,1
GS25(서면일번가점),35.1522844212435,129.058586792657,부산 부산진구  신천대로62번길 34 동흥빌딩,1
오늘은로또,36.3375878424054,127.413330416181,대전 중구 목중로26번길 52 1층 CU편의점,1
오렌지보틀 태안점,36.7450753040664,126.304003455682,충남 태안군 정주내1길 7-1 태안 투섬플레이스 앞,1
GS25(서면제일),35.1538857930733,129.061611555239,부산 부산진구 부전동  220-1,1
GS25(서면제일점),35.1538857930733,129.061611555239,부산 부산진구 부전동 220-1,1
오렌지데이편의점,35.1743019328624,129.181813016881,부산 해운대구 좌동  1431IS프라자 109,1
오렌지데이 개금점,35.1463642878626,129.019964853268,부산 부산진구  복지로 77 1층 오렌지데이,1
오뚜기상사,37.2366743688256,127.213284640133,경기 용인시 처인구  금학로 450 주안빌딩,1
오뎅이모,37.066301329864,127.930569428653,충북 충주시 용암길 2 나동,1
오늘의 한방,37.2888098664272,126.863430508672,경기 안산시 상록구 선암로 41 104호,1
오늘로또복권판매점,37.5731371908764,127.066295534967,서울 동대문구 한천로 133 건물우측기준 2번째점포 복권방,1
오거리마트,36.3483927528262,127.416444461854,대전 대덕구 오정동  449-1,1
오늘도 로또,35.2684030711265,129.091242666852,부산 금정구 범어천로 20-2 1층(남산동),1
오남로또복권방,37.6984744566142,127.203311648576,경기 남양주시 오남읍 양지리 양지리 97-141층,1
오남로또복권방,37.6984258131152,127.202835503795,경기 남양주시 오남읍 양지리 97-14번지 1층,1
GS25(서초코날점),37.4847313946287,127.029959709675,서울 서초구 서초동 1364-11번지,1
오건,35.1977073399205,129.077410354591,부산 연제구 교대로16번길 52 1층,1
오거리복권방,37.5459661292842,126.985258095042,서울 용산구 소월로20길 12,1
대박로또점,37.6322883242756,127.117400032514,경기 구리시 갈매동 604-2 1층 세븐일레븐,1
대박로또점,37.6428283909789,126.883132914853,경기 고양시 덕양구 동산동(창릉동) 345,1
대박로또,37.2667705456216,127.136948846622,경기 용인시 기흥구 상하동 371-2 세븐일레븐,1
월드,35.8418886391695,128.703010941845,대구 수성구 달구벌대로631길 3,1
대박휴게소,35.1711312469219,128.151693170309,경남 진주시 문산읍  소문리969번지남해고속도로 문산휴게소,1
일등로또복권방,37.3416627514656,126.820502016823,경기 안산시 단원구 선부로 229,1
일등복권방,37.5438943388336,126.734665181276,인천 계양구 임학동로 12 1층,1
GS25(대전국일점),36.321212473078,127.415822293916,대전 중구  대흥로 14,1
일등복권방,37.3804816333582,126.800520599338,"경기 시흥시 시청로68번길 4 1층 124호(장현동, 장현1엔플러스빌)",1
일등복권방,36.6339506192434,127.448396606245,충북 청주시 흥덕구 복대동 849-2,1
일등복권방,36.6123061601105,127.477776280815,충북 청주시 서원구 매봉로 26-1 분평계룡리슈빌아파트 단지내 상가동 102호,1
일등복권방,36.3751728875538,127.42073826361,대전 대덕구 대전로1364번길 2,1
대박나라,37.3640398483794,126.73029343831,"경기 시흥시 함송로 15 111호(정왕동,화신프라자)",1
일등복권방,35.8391822161751,128.55663065625,대구 달서구 성당동  202-32,1
일등복권방,33.4502295810205,126.914476254752,제주 서귀포시 성산읍  고성리    1197-8,1
일등복권,37.6716418112706,126.759771373488,경기 고양시 일산서구 강성로 145 103호,1
대박나라,37.5239144263499,126.805528405769,경기 부천시 오정구 원종동 원종동 280-1 106호,1
일등복권,36.1156973680347,128.347416354634,경북 구미시 신시로10길 80 1층,1
일등복권,35.5666765082375,128.162819391027,경남 합천군 동서로 95 1층 GS편의점내,1
일등복권,35.1947021234906,128.816871189772,경남 김해시 장유로 358 경산빌딩 102호,1
일등명당 신부점,36.8180663910502,127.160682302704,충남 천안시 동남구 신부12길 24 1층,1
일등명당,37.6389379513295,127.038109547969,서울 도봉구  덕릉로 235 1층,1
일등마켓,35.3176521135868,128.58590694465,경남 창원시 의창구 동곡로 16 105호(동림주차빌딩),1
일등로또편의점,37.2882941161867,127.465124070313,경기 이천시 갈산로 109-4 101호,1
일등로또판매점,37.7525941397983,126.748257820791,경기 파주시 교하동 354-18,1
GS25(대전국일),36.321298915407,127.415739008893,대전 중구  문화동 1-160번지,1
일등복권방,37.7346355088025,127.080064191823,경기 의정부시 용현동 266-10,1
일등복권슈퍼,35.1471933210355,126.922109339722,광주 동구 제봉로 98,1
일조로또,37.6000030433636,126.919053773925,서울 은평구 은평로 101,1
잉크와복권,37.5306975071531,126.850998409933,서울 강서구 화곡동  877-14,1
입장명당복권방,36.9284658051588,127.202907143361,충남 천안시 서북구 입장면 가산리 19-2 GS25 옆,1
임어당복권점,35.8431294787578,127.139835047581,전북 전주시 덕진구 금암동 금암동 1589-2,1
일확천금로또판매점,36.359785252542,126.602215888225,충남 보령시 죽정동  662-1죽정종합상가A-101호,1
일확천금,37.6403635948773,126.832280739151,경기 고양시 덕양구 은빛로29번길 52 1층,1
일확천금,37.5310899605162,127.142074120813,서울 강동구 진황도로 168-1,1
GS25(대백),35.8684380791657,128.598196720914,대구 중구 공평동  59-4,1
일주일행복,35.1387893383836,126.906145553965,광주 남구 백운로 64 1층,1
대박나는집,35.0920054511893,129.02375576272,부산 서구 충무대로 239,1
일등편의점,35.1620187396307,128.113573013455,경남 진주시 동부로67번길 11 1층,1
일신매점,37.5006956041606,127.111722254859,서울 송파구 송파동(송파2동) 97-39 일신여상앞가판,1
일성능수 복권판매점,36.7982611508619,127.124102849599,충남 천안시 서북구 쌍용17길 25 일성능수아파트 상가 102호,1
일성,37.6390774080455,127.037596936301,서울 도봉구  창동 578-38번지,1
GS25(대신문화),35.115035234482,129.015897626925,부산 서구 동대신동3가  173문화아파트110호111호,1
GS25(대신문화점),35.115035234482,129.015897626925,부산 서구 동대신동3가(동대신제3동) 173 문화아파트110호111호,1
일레분문수점,34.7242357565384,127.708122243621,전남 여수시 신월로 559 DC마트 신월점내,1
일등행운로또,36.7712985695433,126.453605769009,충남 서산시 동헌로 20 1호(석남동),1
일등편의점,37.6730073905192,126.779209121667,경기 고양시 일산동구 일산로 428 101호,1
일등로또판매점,37.7525495644485,126.748310509638,경기 파주시  교하로 1417,1
일등로또복권방,36.6230590728909,127.327187141197,충북 청주시 흥덕구  만수1길 3,1
GS25(로데오점),37.5274686878192,127.037226006238,서울 강남구 신사동 659번지 910호,1
GS25(대전대림점),36.3621799195369,127.352956282936,대전 유성구  농대로 17,1
인컴24시,37.6085756627277,126.820835831328,경기 고양시 덕양구 행주내동 439-9번지 1동 1층,1
인천문학점로또판매,37.4382534496973,126.686244447549,인천 남구 문학동 380-1번지 편의점내,1
인천간석시장점로또판매,37.4654021009551,126.714440600928,인천 남동구 간석동  49-28,1
인주로또휴게소,36.8757028848962,126.894461265112,충남 아산시 서해로 490 세븐일레븐,1
GS25(대전대정점),36.3143408053854,127.321090593065,대전 유성구  대정로28번길 20,1
GS25(대전대정점),36.3143464270472,127.321077810586,대전 유성구 대정동  312-2번지,1
대박날껄,37.4256210361954,126.64492380932,인천 연수구 옥련동  195번지 cu편의점내,1
GS25(대전도룡점),36.3859409816655,127.379004969319,대전 유성구  대덕대로 594 타워코리아나주상복,1
GS25(대전둔산점),36.3464708270162,127.391929479749,대전 서구  문정로 114,1
인생한방 복권점(아이스크림팩토리 수유점),37.6389179913251,127.022516986001,서울 강북구 노해로 37,1
인생한방,35.1180936987256,126.930712376042,광주 동구 화산로 328-6 상가 106호 GS25 용산호반점,1
인생역전복권방,37.6157761685911,127.079288023207,서울 중랑구 묵동 308-1번지 1층,1
인생역전복권방,37.6157746515977,127.079266161509,서울 중랑구  공릉로 58 1층,1
인생역전복권방,36.1069727672547,127.491302830041,충남 금산군  비호로 77-1,1
인생역전복권방,35.9701779934047,126.705380665968,전북 군산시  나운로 4,1
인생역전복권방,35.9701028948192,126.705186705829,전북 군산시 문화동 536-2,1
GS25(대전선사점),36.3624528273468,127.378101847679,대전 서구 월평동(월평2동) 238,1
인생역전 복권방,35.1022715317348,129.029222736984,부산 중구 광복로39번길 34 1층,1
인생역전 로또맛집,36.8157820602852,127.18260834017,충남 천안시 동남구 태조산길 179 104호,1
인터뱅세계주류,37.5143480794392,127.034946065028,서울 강남구 언주로 647,1
인트로마트,37.5092316303049,127.020343030094,서울 서초구 반포동  709-8,1
일공공일 안경콘택트,36.1303261938998,128.328264175068,경북 구미시 구미중앙로5길 2,1
일등드림복권판매점,37.3137334769164,126.862547821189,경기 안산시 상록구 성호로 102 102호,1
일등로또 공인중개사 사무소,36.8323904603655,127.147060375095,충남 천안시 서북구 1공단1길 51-1 1층,1
일등로또,37.5274748913439,126.863829688998,서울 양천구 목동로 213 1층,1
일등로또,36.9096236076312,127.220590978647,충남 천안시 서북구 입장면 효계리 15-7번지,1
일등로또,36.6270977084599,126.734767188928,충남 홍성군 금마면 가산리 475-2 CU대교정류소점,1
일등로또,36.3585004949108,126.604319257182,충남 보령시 지장골길 42,1
일등로또,35.1550016350731,126.853270550083,광주 서구 치평동  1222-11 1층,1
일등로또,35.1309301991406,126.858771562954,광주 서구 금호동 799번지 1층,1
일등럭키,37.3502140106746,126.977455078651,경기 의왕시 오전천로 35 1층 105호,1
일등드림,37.4853458251585,126.7761870462,경기 부천시  신흥로 17 1층,1
일공공일복권방,37.5107027717708,126.672347763134,인천 서구 가정로 289 1층,1
일등돼지로또,34.9429258965749,127.543464264716,전남 순천시 평화길 30,1
일등 편의점,37.6730073905192,126.779209121667,경기 고양시 일산동구 일산로 428 101호,1
대박나라(빙아자곡점),37.4747519175665,127.107033929306,서울 강남구  밤고개로 219 강남블루지움 105호,1
일동복권판매점,37.9598248344142,127.318776524598,경기 포천시 화동로 1081 좌측 2번째 점포,1
일광 복권,37.2527032278186,127.014384740157,경기 수원시 권선구 세지로 3 1층 2호,1
일공공일안경콘택트수송점,35.9642888224157,126.718385240924,전북 군산시 수송동  850-6번지,1
일공공일안경콘택트,36.1303261938998,128.328264175068,경북 구미시 구미중앙로5길 2,1
일공공일안경원,35.8438677818684,129.211844188169,경북 경주시 중앙로 44,1
GS25(대덕공단),36.4485205366174,127.411748391001,대전 대덕구 목상동  148-8번지,1
자양사거리 가로매점,37.5362251419146,127.083201674013,서울 광진구 자양로 95,1
GS25(대구교대점),35.8525476391162,128.590894030989,대구 남구  중앙대로 216 GS25 대구교대점,1
자연마을,37.2549665931041,127.104657240033,경기 용인시 기흥구 용구대로 1869,1
GS25(노형현대점),33.4812986296071,126.484563201138,제주 제주시  원노형로 84,1
나들가게,37.479229864254,126.779485329628,경기 부천시 경인로224번길 91 1층 슈퍼,1
제이케이복권방,35.172503608446,126.805940160758,광주 광산구 목련로 73-1 1층,1
제이온,37.5164226713673,126.862054536427,서울 양천구 신정동(신정7동) 323-9 A동 102호 세븐일레븐,1
제이스테이션로또복권방,34.842199877602,127.343787518804,전남 보성군 채동선로 218-1 벌교 로또편의점,1
나도일등,36.3530306247288,127.367991849821,대전 서구 계룡로354번길 7,1
제이민 온천복권,36.7864144388377,127.014577858901,충남 아산시 번영로217번길 25 1층 웨이스탑 편의점,1
제이마트,37.5043641148563,127.003620888061,서울 서초구 반포동  19-3번지센트럴씨티125호,1
제유마트,36.1420093681074,128.310178638848,경북 구미시 봉곡동  541-5번지,1
제비씨앗복권,35.2236256200965,128.678930499329,경남 창원시 성산구 중앙대로 95,1
제물포 매표소,37.4665244190873,126.657334704661,인천 미추홀구 경인로 131 제물포역앞 가판대,1
제기우리로또,37.5825497078028,127.036748365978,서울 동대문구 약령서길 96-1,1
GS25(논현금옥),37.5129487237801,127.025034901766,서울 강남구  논현동 56번지,1
정인당,37.4942613765983,127.033558925281,서울 강남구  역삼로 125,1
정인기획,37.4942613765983,127.033558925281,서울 강남구  역삼로 125,1
정읍휴게소상행,35.6007197731552,126.864849503555,전북 정읍시 북면 남산리 20-5,1
GS25(논현동국점),37.5146377224283,127.029794301463,서울 강남구  논현로131길 6 다이아2 빌딩 앞,1
대박,37.6551708372118,126.836354202774,경기 고양시 덕양구 고양대로1369번길 7 1층,1
GS25(논현동국점),37.5147699350767,127.028927011967,서울 강남구 논현동 37-16번지,1
제일마트,37.398437607938,126.726253921698,인천 남동구 논고개로 77,1
제일백금사,37.8779063255079,127.72500855878,강원 춘천시 약사고개길 1 1층 금은방,1
GS25(노형현대),33.4813206476157,126.484567804769,제주 제주시  노형동 723-1번지,1
대박,35.1004426917037,128.994911301787,부산 사하구 괴정동  429-4,1
조은나라,37.2768042831165,126.978388725985,경기 수원시 권선구 수인로 195 1층(구운동),1
조용철,37.5686091987389,126.99895635805,서울 중구 주교동  81,1
조앤샵,35.1519347617959,128.664694337143,경남 창원시 진해구 충장로 116,1
조선복권,35.2542989597349,128.620301928172,경남 창원시 의창구 남산로 111 1층 GS25편의점,1
GS25(노포2호점),35.2839062674002,129.096552250379,부산 금정구 노포동 133번지 터미널내1층4호GS25종합터미널2호점,1
제주로또명당,33.4941976918502,126.473113198561,제주 제주시 일주서로 7735 5호,1
제일슈퍼내로또,37.4917151351006,126.762395616674,경기 부천시 원미구 상동 241번지 제일슈퍼내,1
제일슈퍼,37.5898471939807,127.057355809021,서울 동대문구 회기로 194,1
GS25(노형런던점),33.4911362928287,126.47855830607,제주 제주시  다랑곶6길 51,1
제일복권,33.512740831471,126.520217532917,제주 제주시  관덕로 8,1
제일슈퍼,35.1459181419195,128.704428607122,경남 창원시 진해구 덕산로46번길 2 1층 102~105호,1
제일쇼핑,35.9563335914027,126.971626599858,전북 익산시 고봉로30길 11 제일상가109-104호,1
제일비디오,35.0930541909753,129.023262189766,부산 서구 충무대로255번길 9 충무쇼핑1층,1
대박,36.2335878032095,126.599003045909,충남 보령시 장터중앙길 145,1
GS25(노형이화),33.4881156811664,126.483983635995,제주 제주시  노형동 906-7번지,1
제일복권,37.3649658176438,126.95926135346,"경기 안양시 동안구 경수대로 472 영풍주상복합아파트 , 상가 109호",1
GS25(노형이화점),33.4881156811664,126.483983635995,제주 제주시 노형동 906-7,1
나들가게24(황금어장),35.106275296425,129.036575578554,부산 중구 중앙대로 96 흥우빌딩1층 나들가게편의점,1
정아복권방,34.7985843520409,126.434525940333,전남 목포시 상동(신흥동) 1141-16 1층,1
정부청사복권,36.361914557373,127.378926537199,대전 서구 대덕대로 325 스타게이트씨네몰1층1호,1
정류장 로또 맛집,37.1648920048558,126.932657951613,경기 화성시 삼천병마로 626 1층,1
GS25(뉴전주남중점),35.7978779757117,127.140499127681,전북 전주시 완산구 평화동1가 445-9번지 101호,1
장원마트,37.7347145987537,126.702490990542,경기 파주시 소라지로 79-3,1
대박 복권방,37.5202905705997,126.795275107136,경기 부천시 원미구 삼작로 303 성진그린타운103동102호,1
장안홈타운,37.5679764999735,127.073836924905,서울 동대문구  장한로18길 88,1
GS25(뉴둔산타운점),36.3515714853444,127.374015238562,대전 서구  갈마역로 14 하이스트빌 하이스트빌1층104호,1
장성씨유읍내점,35.3035911765181,126.786064812753,전남 장성군 영천로 217 1층 CU편의점,1
GS25(뉴잠실점),37.5150681676132,127.110369475519,서울 송파구  오금로11길 30 102호 / gs25(뉴잠실점),1
GS25(뉴전주남중),35.7978779757117,127.140499127681,전북 전주시 완산구 평화동1가  445-9번지 101호,1
장미유통,37.5254094812971,126.734916532447,인천 계양구 아나지로 384 상가동 106호,1
장모님로또,37.1063085482783,127.312245949626,경기 안성시 보개원삼로 1227-2 CU편의점,1
장흥로또방,35.9861064740991,129.363802968992,경북 포항시 남구  철강로 200 cu편의점 옆 복권방,1
GS25(뉴천안동보점),36.8313155835433,127.177158751468,충남 천안시 동남구  중암2길 23 안서노래연습장,1
GS25(다대포),35.0489535285535,128.965056754176,부산 사하구 다대동  1548-35,1
장관로또복권방,36.6481104687048,127.489538479505,충북 청주시 상당구 우암동 123-80,1
대박!황금복권,36.8366435714692,127.010921425128,충남 아산시 충무로 647,1
GS25(달서상인점),35.818155598569774,128.5408334102006,대구 달서구 상인동 1501번지 상가동 114115호,1
GS25(당산역),37.5352473642777,126.900051224784,서울 영등포구 당산동6가  338-1,1
나눔이매로또,37.3909792397982,127.126385000917,경기 성남시 분당구  양현로94번길 21 구두28호점,1
자전거 대통령 청라2호점,37.5375951754639,126.642480128117,인천 서구 청라루비로144번길 21 1층,1
대박 로또,37.4874009303353,126.928541630542,서울 관악구 신림동 1431-1,1
장흥로또방,35.9861105650166,129.363796550314,경북 포항시 남구 장흥동 569-18,1
GS25(논현동우),37.5089817748048,127.035593567066,서울 강남구 논현동  232-5번지,1
GS25(논현삼익),37.5121853760353,127.02194917362,서울 강남구 논현동  51 1층,1
정남로또방,37.1719571004474,126.950154050836,경기 화성시 시청로 1582,1
GS25(논현동현점),37.5210551248499,127.037661391242,서울 강남구 논현동 99-19번지,1
정관장홍삼광양점,34.9415471417857,127.696426374621,전남 광양시 행정2길 2,1
정곡식품,37.4941612930536,127.010000302044,서울 서초구 법원로 15,1
대박,37.8279139965906,127.146409705672,경기 포천시 솔모루로 72 1층,1
절대복권,37.207237266664,127.097666846358,경기 화성시 동탄대로21가길 4-6 101호,1
전포명당,35.1603206713042,129.062445324624,부산 부산진구 동천로 130,1
전통로또복권방,37.8384371430727,127.055107646082,경기 양주시 평화로 1673,1
대박 동행로또복권,37.5693683779231,127.004721112823,서울 중구 청계천로 246 평화시장1층 84호,1
재민복권방,37.556015622148,126.91068789593,서울 마포구 서교동  441-17마벨빌딩1층훼미리마트내,1
전국구로또복권방,35.8060768909017,127.152238095749,전북 전주시 완산구 장승배기로 397 1층,1
전곡복권,38.0238122773009,127.068516195617,경기 연천군 온골로 31,1
잭팟로또카페,37.009951697218,127.072353533268,경기 평택시  평택로 301,1
잭팟 복권방,37.5844133161819,127.047608282161,서울 동대문구 왕산로43길 36 1층,1
재호복권방,37.3993733141707,126.94462920666,경기 안양시 동안구  관악대로 183 동양월드타워 105호,1
재원마트,37.6017492664876,127.03193069221,서울 성북구  종암로21길 81 성은빌딩,1
대박 또대박 복권,35.1112814037048,129.020279512449,부산 서구  대영로85번길 5,1
재민스포츠,35.874486311367,128.554570486933,대구 서구 평리동  1492-22,1
인생역전,37.5016280092815,126.771774466084,"경기 부천시 중동로248번길 55 1층 107호(중동, 무광 프라자)",1
인생여섯컷,37.2436298218767,127.014927946252,경기 수원시 권선구 정조로384번길 2 102호(세류동),1
인생복권 성정점,36.8267180171181,127.137159741232,충남 천안시 서북구 동서대로 125-9 102호,1
은진복권방,35.1014339547363,129.028745148417,부산 중구 광복로35번길 23 1층 북쪽점포,1
윤희상회,37.5479132004825,126.958980937871,서울 마포구 공덕1동  111-201,1
윤재복권,37.6326095031966,127.058598372219,서울 노원구 월계로53길 21 1층 104호,1
윤슬복권판매점,34.6379301337033,126.766631813094,전남 강진군 중앙로 83 1층,1
윤성상회,35.0335587469201,126.721483073901,전남 나주시 중앙동  95-2번지 윤성상회,1
윤성상회,35.0330559446145,126.720848737576,전남 나주시  나주로 184-5 나주터미널 뒷편,1
윤보,35.104090648643,129.021079388532,부산 서구 보수대로 93-1,1
육사오(6/45)복권방,37.4820244523012,126.911528584346,서울 관악구 조원중앙로2길 121 1층,1
GS25(동래금강점),35.2219647110046,129.081150781681,부산 동래구 온천동 94-19번지,1
육교상회,36.5638883522784,128.729379972331,경북 안동시 남문동  189-44번지,1
유탑대박점,34.8139952502178,126.467817854511,전남 무안군 후광대로 330 1층 상가117호,1
대박로또,35.6964758733334,128.450343079743,대구 달성군 현풍로 102 1층 복권방,1
유천로또명당,37.757514986206,128.870016467309,"강원 강릉시 선수촌로 73 비동 104, 204호(홍제동)",1
유진장갑보루,35.9265705160743,128.855678531177,경북 경산시 하양로 476,1
유진식품,37.4980419658198,126.904514717541,서울 영등포구  도림로 220,1
유진상사,37.4479188138553,126.624744607093,인천 중구 축항대로 274,1
유일로또복권,37.3907462923493,126.909547411888,경기 안양시 만안구 병목안로 148 103호,1
유원상사,35.872809235122,128.470810624369,대구 달성군  다사읍 세천로6길 1 코리아마트세천점,1
대박로또,35.8608962910661,127.150279229696,전북 전주시 덕진구 호성동1가 호성동1가 587-56,1
유성복권,37.5016910302977,127.124693027976,서울 송파구  오금로36길 21 1층,1
율곡돼지의 꿈,36.1147596945328,128.179933406559,경북 김천시 혁신1로 64 105호,1
율암25시 편의점,37.1666551746861,126.88149774836,경기 화성시 시청로 822,1
으뜸WON복권,37.2645621708036,127.033368683767,"경기 수원시 팔달구 인계로166번길 48-21 1층 104호(인계동, 인계샤르망오피스텔)",1
은경식품,37.4988251351086,126.951801507643,서울 동작구 상도1동  467,1
은아할인마트,35.2269775249125,128.686475018655,경남 창원시 성산구 신사로 4 1층 10호 은아할인마트,1
은성슈퍼,37.5949135141788,127.063266954153,서울 동대문구 휘경로 30 1층,1
GS25(대치중앙점),37.5007735042249,127.057396738928,서울 강남구 대치동 916-40번지 공간쉐르빌빌딩101호,1
은성로또,35.2284200552266,128.90180801532,경남 김해시 삼정동 663-5 CU편의점 내,1
은성동대구역,35.8791590881675,128.628659354193,대구 동구 신암동  294 동대구역내 음반매장,1
은선로또,37.8801806604201,127.546107907137,경기 가평군 북면  이곡리  67-19번지,1
은비복권방,35.1744222887744,129.086441205302,부산 연제구 연수로 144 포시즌실리점 내,1
은마로또,37.4992037464339,127.06309937724,서울 강남구 대치동(대치2동) 990 건물 1층 105-1호,1
은경식품,37.498359994903,126.95214446063,서울 동작구  상도로 337 1층,1
으뜸과버금신흥점,37.3663977549835,127.126820939329,경기 성남시 분당구 불정로 254 101호,1
으라차차 로또카페,35.1964513778824,128.797187427244,경남 김해시 능동로 34 상가동 101호 복권판매점,1
으뜸판개,37.4139135644182,126.820311448568,경기 시흥시 매화산단3길 1 리드스마트스퀘어 150호,1
으뜸원복권,37.2645621708036,127.033368683767,"경기 수원시 팔달구 인계로166번길 48-21 1층 104호(인계동, 인계샤르망오피스텔)",1
으뜸우리들복권방,35.5549754477899,129.265753298266,울산 남구  울밀로 2907,1
으뜸슈퍼,38.2139378737812,128.596403426027,강원 속초시 중앙로 274 1층,1
으뜸복권방,37.7435823931675,127.086702680608,경기 의정부시 민락동(송산2동) 732-1 105호,1
대박로또,35.2824626593917,127.298563999078,전남 곡성군 읍내18길 6 1층,1
으뜸명당,37.4139135644182,126.820311448568,경기 시흥시 매화산단3길 1 리드스마트스퀘어 150호,1
GS25(동숭점),37.5836704695233,127.002563891133,서울 종로구  동숭길 140,1
GS25(동숭점),37.583678668624,127.002561061012,서울 종로구 혜화동 201,1
유방매표소,37.2584460763778,127.212741566553,경기 용인시 처인구 유방동 유방동 310-12,1
웨이스탑면목점(다올복권방),37.5898169972824,127.086994787489,서울 중랑구 면목로 423,1
위드미 마산홍문점,35.1840377804761,128.559243470538,경남 창원시 마산합포구 문화남11길 12 이마트24 편의점내,1
GS25(동천현대점),37.3390859660271,127.094567323415,경기 용인시 수지구 동천동 351,1
위드미 달서송현점,35.8219904455022,128.548568392285,대구 달서구 송현로 32,1
위드미,37.6881708698199,126.819593884437,경기 고양시 일산동구 견달산로 249,1
위너스로또,35.817753789638,127.126184475112,전북 전주시 완산구 영경1길 31,1
대박로또,36.6364509708354,127.479477293236,충북 청주시 서원구 사직1동 0234-39번지 사거리 편의점 내,1
웰빙건강원,36.4555034277472,127.129764213212,"충남 공주시 국고개길 51 1층, 웰빙건강원",1
웰가커피,35.1564109982804,128.112643422203,경남 진주시  개양로 67 115동 1층 108호,1
월미도매표소,37.4765700345274,126.599843892819,인천 중구 월미로 217,1
위드미 수원효원점,37.2635941389336,127.023397056782,경기 수원시 권선구 권선동 940-2,1
월드크리닝 구리수택점,37.5932569686392,127.149511781063,경기 구리시  벌말로 185 구리태영데시앙 상가동 108호,1
GS25(동천화성점),35.9368002357308,128.558216269014,대구 북구  대천로18길 2,1
GS25(두실),35.2549386984413,129.091072957312,부산 금정구 구서동  184-38,1
GS25(둔산넥서스점),36.3547365131786,127.379981108724,대전 서구 둔산동  1369,1
월드복권,37.4777129647089,126.885346510446,서울 금천구 가산동  60-24월드메르디앙벤처센터월드마트내,1
대박로또,37.1554966783995,127.3836478413,경기 용인시 처인구 백암로 73,1
월드로또복권방,37.300554992252,126.866449309784,경기 안산시 상록구 본삼로 60 136호,1
GS25(로데오),37.5274686878192,127.037226006238,서울 강남구 신사동  659 9호 10호,1
위드미 북구사수점,35.896553981199,128.519567276073,대구 북구 한강로 92 1층 101호,1
위드미 아산 선장 로또판매점,36.7893243694893,126.869916833516,충남 아산시 선장면 선창리 354-1 위드미 편의점내,1
유미네복권방,35.9916639921023,127.053085851137,전북 익산시 금마4길 5-5,1
위생슈퍼,35.1538101850106,126.924345205051,광주 동구 경양로 322,1
유마트,37.5890442889691,127.217006065696,경기 남양주시 수레로 55 새루상가10호,1
유마트,36.815245001153,127.164125710352,충남 천안시 동남구  신원3길 37,1
유니온복권,37.5764695791268,127.067933284743,서울 동대문구 한천로 174,1
유니로또,37.3415875630159,127.960792590049,강원 원주시 행구로 45 1층,1
나눔복권,37.6018958652123,127.0200256732,서울 성북구 정릉로40길 3 1층 102호,1
GS25(동암북부),37.4717614472673,126.702332511151,인천 부평구 십정동  402-58,1
윈 로또판매점,37.338337632043,127.931815616037,강원 원주시 한지공원길 212 1층,1
대박로또,36.0992549188149,127.494390536046,충남 금산군 비단로 129,1
위례리치,37.4771958181254,127.142374845651,서울 송파구 위례광장로 136 상가5동 E-104호,1
GS25(동천현대점),37.3389818238173,127.09443335546,경기 용인시 수지구  동천로 83 윤창빌딩,1
위드미전주역점,35.8257081414072,127.165798329374,전북 전주시 덕진구 아중로 148 1층,1
위드미울산신천점,35.6310734386498,129.351320878494,울산 북구 신천동 335-6번지 위드미편의점,1
위드미아산인주휴게소점,36.7838355661198,127.017690081835,충남 아산시 문화로 329 1층 104호(씨스페이스 편의점),1
위드미로또,37.4632548021799,126.879448651445,경기 광명시 하안동(하안4동) 33-1,1
위드미로또,36.136622891447,128.330108345373,경북 구미시 야은로 431 1층,1
위드미대구안심점,35.8707076095891,128.732868375929,대구 동구 안심로 448 이마트24,1
위드미강동본점,37.5361397059947,127.125619085082,서울 강동구 성내동 38-3번지,1
